Primary Ray Stage;Intersection Stage;Color Stage;;
0,088222;0,669056;0,544963;;
0,085778;0,670185;0,54513;;
0,086778;0,670111;0,545037;;
0,084;0,668852;0,545296;;
0,087444;0,671111;0,546611;;
0,087111;0,666519;0,545722;;
0,086778;0,670519;0,543907;;
0,085222;0,671833;0,545833;;
0,087333;0,670593;0,543852;;
0,085222;0,667481;0,54763;;
0,086444;0,668519;0,544444;;
0,087;0,673056;0,585759;;
0,087444;0,66787;0,545093;;
0,086778;0,670593;0,547463;;
0,087111;0,667333;0,544481;;
0,087222;0,668667;0,545352;;
0,087111;0,669278;0,546667;;
0,086111;0,66837;0,546019;;
0,087889;0,668667;0,545259;;
0,087556;0,670426;0,54587;;
0,082444;0,668519;0,547667;;
0,088444;0,671296;0,547315;;
0,082778;0,669185;0,544537;;
0,087333;0,671926;0,545704;;
0,084556;0,67037;0,543704;;
0,086444;0,669778;0,546;;
0,085889;0,669074;0,544704;;
0,083444;0,669444;0,544815;;
0,086;0,670148;0,544093;;
0,087556;0,671537;0,547426;;
0,087667;0,670685;0,543407;;
0,087111;0,67213;0,545574;;
0,086111;0,669315;0,546167;;
0,086444;0,67137;0,547759;;
0,088667;0,670222;0,546296;;
0,086556;0,669815;0,546037;;
0,088222;0,6695;0,547574;;
0,093778;0,670741;0,545463;;
0,086556;0,669981;0,544407;;
0,088667;0,667907;0,545593;;
0,086778;0,671537;0,544167;;
0,086333;0,669944;0,546037;;
0,086222;0,668778;0,544648;;
0,086778;0,67113;0,547204;;
0,085556;0,668167;0,54363;;
0,087111;0,669481;0,545259;;
0,087111;0,670704;0,546056;;
0,087556;0,670241;0,547259;;
0,087889;0,668981;0,543593;;
0,083889;0,670019;0,546593;;
0,088;0,668463;0,545278;;
0,083556;0,667426;0,543185;;
0,087333;0,666926;0,544481;;
0,084556;0,669278;0,545185;;
0,088556;0,669611;0,544741;;
0,086556;0,672481;0,542722;;
0,084778;0,671241;0,544296;;
0,087778;0,675278;0,545667;;
0,086111;0,670722;0,544037;;
0,085889;0,672204;0,546426;;
0,086889;0,667611;0,544611;;
0,086778;0,66963;0,543222;;
0,085333;0,669444;0,544407;;
0,087667;0,673;0,5465;;
0,082556;0,669556;0,546;;
0,087333;0,67063;0,578722;;
0,085111;0,669111;0,546574;;
0,084778;0,672889;0,575759;;
0,086222;0,668481;0,545278;;
0,393444;0,669796;0,543574;;
0,086444;0,673204;0,5455;;
0,087667;0,670389;0,546185;;
0,087333;0,670556;0,545426;;
0,086222;0,671463;0,546111;;
0,085;0,670519;0,546407;;
0,087444;0,669185;0,545296;;
0,086111;0,666907;0,542667;;
0,084778;0,667741;0,543963;;
0,087222;0,671352;0,545852;;
0,087222;0,669889;0,544;;
0,084889;0,670093;0,544093;;
0,086444;0,6715;0,543315;;
0,085111;0,670796;0,542852;;
0,084222;0,666519;0,544389;;
0,082667;0,668981;0,544574;;
0,087889;0,669463;0,545889;;
0,087111;0,669019;0,545833;;
0,087556;0,670481;0,548556;;
0,088778;0,669;0,545241;;
0,086333;0,672796;0,545463;;
0,085556;0,668426;0,544722;;
0,085667;0,668167;0,546704;;
0,087778;0,667667;0,546111;;
0,086667;0,670333;0,547463;;
0,087667;0,666167;0,545963;;
0,085333;0,670278;0,548796;;
0,086111;0,666648;0,548389;;
0,087111;0,670185;0,54363;;
0,085222;0,671148;0,545722;;
0,084667;0,670037;0,546074;;
0,086889;0,666389;0,545204;;
0,087222;0,670352;0,544259;;
0,085667;0,666519;0,546278;;
0,086778;0,669315;0,545926;;
0,087;0,669963;0,544407;;
0,087;0,672278;0,547352;;
0,086778;0,671167;0,545722;;
0,085667;0,668056;0,543611;;
0,087778;0,670593;0,576889;;
0,085556;0,671093;0,546981;;
0,087111;0,666741;0,545778;;
0,083667;0,669037;0,547741;;
0,087667;0,669037;0,588056;;
0,087222;0,671185;0,546222;;
0,086556;0,668315;0,545963;;
0,087111;0,668407;0,54487;;
0,087222;0,667667;0,546778;;
0,088222;0,66887;0,547759;;
0,088111;0,670926;0,545333;;
0,084889;0,668222;0,547111;;
0,086667;0,671704;0,545907;;
0,085889;0,670148;0,545481;;
0,087111;0,671519;0,544648;;
0,086778;0,671019;0,545722;;
0,088889;0,66963;0,546926;;
0,087;0,668981;0,545537;;
0,101333;0,672093;0,543926;;
0,085111;0,668907;0,547722;;
0,087111;0,668741;0,545926;;
0,085778;0,668296;0,547148;;
0,086111;0,668815;0,545481;;
0,087444;0,669907;0,548093;;
0,087111;0,673204;0,545352;;
0,089556;0,66763;0,546704;;
0,086889;0,671352;0,546167;;
0,086444;0,671444;0,592815;;
0,086333;0,670333;0,544889;;
0,086778;0,669556;0,546944;;
0,128222;0,668704;0,545741;;
0,087333;0,66587;0,546259;;
0,086889;0,672019;0,546556;;
0,087333;0,666352;0,54463;;
0,086;0,668185;0,54587;;
0,101889;0,670241;0,545352;;
0,088111;0,670667;0,5465;;
0,092778;0,671852;0,546833;;
0,087556;0,671593;0,544241;;
0,115;0,668444;0,546759;;
0,086556;0,669444;0,546111;;
0,086556;0,669;0,544278;;
0,086778;0,670759;0,546426;;
0,085222;0,668685;0,545704;;
0,087667;0,668574;0,547352;;
0,086444;0,672222;0,546333;;
0,086111;0,669259;0,546722;;
0,087778;0,668833;0,543611;;
0,086111;0,669611;0,544815;;
0,085222;0,671074;0,543704;;
0,086556;0,667333;0,545333;;
0,086;0,668519;0,547037;;
0,085667;0,672074;0,546481;;
0,084667;0,672148;0,54637;;
0,087;0,669852;0,546204;;
0,086667;0,668074;0,544704;;
0,087;0,672574;0,545981;;
0,086889;0,668241;0,543537;;
0,085667;0,670315;0,544815;;
0,087333;0,698019;0,547981;;
0,085556;0,670352;0,546537;;
0,087444;0,666556;0,574074;;
0,084444;0,667315;0,544315;;
0,086889;0,668778;0,544019;;
0,085556;0,667426;0,544111;;
0,084333;0,672222;0,548167;;
0,087889;0,668278;0,545315;;
0,087556;0,670981;0,544574;;
0,109222;0,673593;0,544037;;
0,087444;0,670519;0,543852;;
0,087667;0,671611;0,547815;;
0,086;0,670407;0,545278;;
0,082778;0,671907;0,546019;;
0,085222;0,667667;0,545778;;
0,086556;0,6715;0,59613;;
0,086556;0,670241;0,545407;;
0,088667;0,667815;0,546204;;
0,085444;0,668778;0,545704;;
0,086889;0,66837;0,546463;;
0,086333;0,668833;0,545444;;
0,090556;0,665537;0,544333;;
0,087222;0,672981;0,545519;;
0,086333;0,668481;0,545926;;
0,088;0,668463;0,548167;;
0,085556;0,669481;0,575407;;
0,089;0,670556;0,546222;;
0,087556;0,670815;0,546296;;
0,083889;0,67013;0,545667;;
0,085889;0,668167;0,545759;;
0,083778;0,669019;0,545778;;
0,086778;0,667704;0,545667;;
0,087444;0,671407;0,54563;;
0,086111;0,669648;0,545759;;
0,086556;0,669593;0,544259;;
0,086;0,670019;0,545352;;
0,131778;0,670556;0,546407;;
0,083111;0,670889;0,544426;;
0,085667;0,669722;0,546722;;
0,086333;0,671241;0,545926;;
0,088333;0,671556;0,546056;;
0,094556;0,6685;0,543963;;
0,087444;0,668111;0,545685;;
0,086889;0,669648;0,54737;;
0,086333;0,667593;0,585537;;
0,088;0,671222;0,543611;;
0,088;0,703574;0,545926;;
0,087333;0,669907;0,548296;;
0,086889;0,669259;0,546056;;
0,086667;0,670185;0,543944;;
0,086667;0,670481;0,547574;;
0,087556;0,67287;0,54463;;
0,087778;0,668944;0,54413;;
0,084778;0,67;0,544111;;
0,086889;0,670481;0,571852;;
0,085667;0,668593;0,544389;;
0,084;0,667852;0,546519;;
0,087667;0,670926;0,546352;;
0,085667;0,66637;0,546537;;
0,109222;0,671167;0,545926;;
0,087111;0,670352;0,543296;;
0,087111;0,6705;0,546278;;
0,087333;0,668907;0,546352;;
0,086889;0,668407;0,54663;;
0,085778;0,668667;0,543037;;
0,086778;0,668426;0,544148;;
0,086889;0,666315;0,542963;;
0,085778;0,669352;0,543741;;
0,088222;0,670611;0,544981;;
0,086444;0,672537;0,58187;;
0,086778;0,666222;0,543111;;
0,086;0,671685;0,545463;;
0,088;0,668093;0,544556;;
0,087889;0,673056;0,545333;;
0,086667;0,670426;0,545685;;
0,102222;0,668852;0,543667;;
0,086667;0,669259;0,546981;;
0,088111;0,667611;0,546722;;
0,086333;0,671667;0,543815;;
0,087333;0,671259;0,547593;;
0,095667;0,673093;0,544204;;
0,084889;0,671796;0,545111;;
0,087333;0,673444;0,547796;;
0,088222;0,670611;0,545648;;
0,085556;0,669315;0,545759;;
0,087222;0,670463;0,545815;;
0,086444;0,669296;0,544611;;
