Primary Ray Stage;Intersection Stage;Color Stage;;
0,486111;4,326759;208,627722;;
0,484222;4,400093;208,698963;;
0,493111;4,341852;208,697278;;
0,486889;4,316926;208,454648;;
0,495444;4,367852;208,645611;;
0,482;4,320574;208,737519;;
0,483;4,317222;208,553093;;
0,492444;4,256148;208,706093;;
0,489667;4,403759;208,616741;;
0,477;4,302074;208,527907;;
0,487667;4,323852;208,63963;;
0,493333;4,372926;208,679333;;
0,481778;4,285185;208,628685;;
0,483556;4,295833;208,706593;;
0,485;4,383852;208,658444;;
0,493444;4,343407;208,599667;;
0,506889;4,364185;208,670741;;
0,488222;4,303037;208,835315;;
0,485667;4,332704;208,702519;;
0,482444;4,358259;208,501889;;
0,479889;4,353315;208,772463;;
0,472889;4,334556;208,53163;;
0,478556;4,317704;208,656704;;
0,502111;4,337907;208,692833;;
0,482;4,309481;208,602185;;
0,494333;4,276648;208,535963;;
0,494889;4,280537;208,700167;;
0,495667;4,316481;208,464537;;
0,482778;4,334148;208,661444;;
0,486333;4,347037;208,567537;;
0,485;4,392889;208,778593;;
0,480667;4,316593;208,583852;;
0,481444;4,331204;208,713574;;
0,496111;4,349833;208,728093;;
0,491889;4,31413;208,730556;;
0,488111;4,345852;208,685296;;
0,481;4,355741;208,6155;;
0,492222;4,351333;208,520241;;
0,482889;4,331315;208,645093;;
0,485444;4,343648;208,569148;;
0,486333;4,343463;208,712926;;
0,484889;4,375056;208,698537;;
0,491667;4,405278;208,478389;;
0,482222;4,333426;208,60013;;
0,486333;4,338778;208,648704;;
0,485333;4,312815;208,534093;;
0,484222;4,402519;208,548574;;
0,476667;4,385352;208,698944;;
0,484778;4,294574;208,518093;;
0,501333;4,359815;208,703556;;
0,484556;4,323315;208,585333;;
0,486;4,354833;208,742759;;
0,486333;4,318759;208,577167;;
0,486556;4,292648;208,556593;;
0,479;4,386333;208,616185;;
0,482444;4,323426;208,736926;;
0,485444;4,312407;208,567;;
0,487444;4,294741;208,739722;;
0,485333;4,323907;208,811241;;
0,493444;4,324833;208,6545;;
0,486333;4,306667;208,647685;;
0,491889;4,350741;208,624907;;
0,491333;4,346611;208,727944;;
0,485889;4,343907;208,547037;;
0,487667;4,317852;208,506407;;
0,478667;4,329519;208,539981;;
0,476778;4,330778;208,625833;;
0,491222;4,340963;208,639685;;
0,488889;4,333944;208,580926;;
0,470778;4,32263;208,664259;;
0,489889;4,314037;208,649778;;
0,495889;4,362037;208,718222;;
0,489111;4,366741;208,901593;;
0,481333;4,349963;208,546093;;
0,491778;4,329907;208,75537;;
0,492889;4,36837;208,550889;;
0,482889;4,257852;208,600667;;
0,490111;4,378093;208,564296;;
0,494333;4,311852;208,587574;;
0,491556;4,313333;208,557667;;
0,484889;4,299463;208,580741;;
0,491444;4,345981;208,562722;;
0,477556;4,366648;208,662;;
0,484222;4,283537;208,688185;;
0,476333;4,329222;208,568759;;
0,488;4,292037;208,708519;;
0,489889;4,344741;208,591722;;
0,489;4,361556;208,536407;;
0,486889;4,364056;208,605241;;
0,475;4,35187;208,634296;;
0,491;4,295574;208,642093;;
0,489111;4,369333;208,473778;;
0,480444;4,322407;208,638426;;
0,489778;4,321333;208,58013;;
0,488444;4,292241;208,550093;;
0,477667;4,281167;208,499667;;
0,489222;4,308963;208,671815;;
0,492778;4,349;208,584444;;
0,491222;4,37;208,619685;;
0,494333;4,304278;208,572074;;
0,484778;4,285444;208,673;;
0,490556;4,324537;208,584667;;
0,483778;4,315204;208,3925;;
0,484444;4,370778;208,664074;;
0,493111;4,30163;208,668519;;
0,49;4,314667;208,677037;;
0,485;4,361333;208,625352;;
0,486111;4,373463;208,650944;;
0,486556;4,276167;208,658537;;
0,487444;4,339556;208,611574;;
0,490889;4,33263;208,709315;;
0,479333;4,347981;208,617593;;
0,491;4,344722;208,49287;;
0,488444;4,302963;208,583278;;
0,499444;4,367259;208,613685;;
0,498;4,226278;208,716611;;
0,485333;4,350463;208,751333;;
0,484444;4,359907;208,67637;;
0,486889;4,402093;208,480148;;
0,495889;4,374407;208,627426;;
0,486556;4,331463;208,603037;;
0,485222;4,323074;208,542704;;
0,492333;4,308852;208,669741;;
0,474444;4,298;208,595704;;
0,475333;4,351611;208,575093;;
0,484667;4,313333;208,578722;;
0,483778;4,324685;208,691704;;
0,489556;4,298833;208,669407;;
0,481;4,32663;208,601667;;
0,476667;4,364556;208,504537;;
0,488556;4,367167;208,510463;;
0,478111;4,394685;208,506981;;
0,488778;4,279796;208,671426;;
0,475778;4,325981;208,615944;;
0,489667;4,290981;208,588741;;
